id,host_id,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,availability_eoy,number_of_reviews_ly,estimated_occupancy_l365d,estimated_revenue_l365d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,review_scores_rating_missing,review_scores_accuracy_missing,review_scores_cleanliness_missing,review_scores_checkin_missing,review_scores_communication_missing,review_scores_location_missing,review_scores_value_missing,is_new_listing,amenities_count,has_air_conditioning,has_pool,has_gym,has_wifi,has_kitchen,has_washer,distance_to_center_km,host_years,name_length,description_length,dist_to_mrt_km,dist_to_mall_km,host_response_score,room_type_Hotel room,room_type_Private room,room_type_Shared room,neighbourhood_group_cleansed_East Region,neighbourhood_group_cleansed_North Region,neighbourhood_group_cleansed_North-East Region,neighbourhood_group_cleansed_West Region,property_type_Campsite,property_type_Entire condo,property_type_Entire guest suite,property_type_Entire guesthouse,property_type_Entire home,property_type_Entire loft,property_type_Entire place,property_type_Entire rental unit,property_type_Entire serviced apartment,property_type_Entire townhouse,property_type_Entire villa,property_type_Private room,property_type_Private room in barn,property_type_Private room in bed and breakfast,property_type_Private room in bungalow,property_type_Private room in casa particular,property_type_Private room in castle,property_type_Private room in condo,property_type_Private room in earthen home,property_type_Private room in guest suite,property_type_Private room in guesthouse,property_type_Private room in home,property_type_Private room in hostel,property_type_Private room in loft,property_type_Private room in rental unit,property_type_Private room in serviced apartment,property_type_Private room in townhouse,property_type_Private room in train,property_type_Private room in vacation home,property_type_Private room in villa,property_type_Room in aparthotel,property_type_Room in boutique hotel,property_type_Room in hostel,property_type_Room in hotel,property_type_Room in serviced apartment,property_type_Shared room,property_type_Shared room in bed and breakfast,property_type_Shared room in boutique hotel,property_type_Shared room in bungalow,property_type_Shared room in cave,property_type_Shared room in dome,property_type_Shared room in guesthouse,property_type_Shared room in home,property_type_Shared room in hostel,property_type_Shared room in hotel,property_type_Shared room in rental unit,property_type_Tiny home
1430784800417314095,694002672,1.0,0.99,0.0,7,10,1,1,1.3126289585827613,103.85900080140772,1,5.0,1.0,1.0,103.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,1.0,16,41,66,248,3,3,1,69,0,18,1854.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,7,0,7,0,0.87,0,0,0,0,0,0,0,0,7,1,0,0,1,0,0,3.2555964518646507,0.3972602739726027,44,528,0.4570615485625729,1.5549935880367072,4.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1430858754525398893,694002672,1.0,0.99,0.0,7,10,1,1,1.31176,103.8602,1,5.0,1.0,1.0,103.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,1.0,13,35,56,233,2,2,1,60,0,12,1236.0,5.0,5.0,5.0,5.0,5.0,4.5,4.5,1,7,0,7,0,0.69,0,0,0,0,0,0,0,0,7,1,0,0,1,0,0,3.1539779348412753,0.3972602739726027,35,527,0.37492472663946086,1.5036857111422253,4.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1430865086193483530,694002672,1.0,0.99,0.0,7,10,1,1,1.31176,103.8602,1,1.0,1.0,1.0,95.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,1.0,16,46,68,245,1,1,0,73,0,6,0.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,1,7,0,7,0,0.27,0,0,0,0,0,0,0,0,7,1,0,0,1,0,0,3.1539779348412753,0.3972602739726027,40,530,0.37492472663946086,1.5036857111422253,4.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1430875027214089077,694002672,1.0,0.99,0.0,7,10,1,1,1.31176,103.8602,2,1.0,1.0,1.0,95.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,1.0,14,42,70,241,2,2,0,74,0,12,0.0,4.0,4.0,3.5,5.0,4.0,4.5,4.0,1,7,0,7,0,0.75,0,0,0,0,0,0,0,0,7,1,0,0,1,0,0,3.1539779348412753,0.3972602739726027,39,529,0.37492472663946086,1.5036857111422253,4.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1430992511231233316,23336011,1.0,0.98,1.0,77,77,1,1,1.2812057,103.8486065,2,1.0,1.0,1.0,462.0,1,365,6.0,6.0,89.0,89.0,6.0,89.0,1.0,0,29,59,261,0,0,0,61,0,0,0.0,4.75,4.8,4.73,4.93,4.93,4.86,4.6,1,77,61,16,0,0.0,1,1,1,1,1,1,1,1,10,1,0,0,1,0,1,1.3663610302601987,10.906849315068493,30,419,0.0961037736676599,1.244745475685059,4.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1430996581582926108,23336011,1.0,0.98,1.0,77,77,1,1,1.2812057,103.8486065,2,1.0,1.0,1.0,402.0,1,365,6.0,6.0,89.0,89.0,6.0,89.0,1.0,2,2,20,295,0,0,0,25,0,0,0.0,4.75,4.8,4.73,4.93,4.93,4.86,4.6,1,77,61,16,0,0.0,1,1,1,1,1,1,1,1,9,1,0,0,1,0,1,1.3663610302601987,10.906849315068493,31,388,0.0961037736676599,1.244745475685059,4.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1430998684168143065,23336011,1.0,0.98,1.0,77,77,1,1,1.2812057,103.8486065,2,1.0,1.0,1.0,377.0,1,365,6.0,6.0,89.0,89.0,6.0,89.0,1.0,14,39,69,344,2,2,0,74,0,12,4524.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,77,61,16,0,0.52,0,0,0,0,0,0,0,0,9,1,0,0,1,0,1,1.3663610302601987,10.906849315068493,33,394,0.0961037736676599,1.244745475685059,4.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1431549420470445733,18618387,1.0,0.92,0.0,29,44,1,1,1.279573829148796,103.7860431564186,1,1.0,1.0,1.0,62.0,30,365,30.0,30.0,365.0,365.0,30.0,365.0,1.0,7,7,13,288,0,0,0,18,0,0,0.0,4.75,4.8,4.73,4.93,4.93,4.86,4.6,1,29,0,29,0,0.0,1,1,1,1,1,1,1,1,7,1,0,0,1,0,1,8.310283716948586,11.194520547945206,32,441,0.5818776203205585,4.374569790289029,4.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1431791012566723702,68059127,1.0,0.89,1.0,49,49,1,0,1.3184258,103.8477196,3,1.0,1.0,1.0,277.0,6,365,6.0,6.0,365.0,365.0,6.0,365.0,1.0,20,50,80,355,0,0,0,85,0,0,0.0,4.75,4.8,4.73,4.93,4.93,4.86,4.6,0,49,26,23,0,0.0,1,1,1,1,1,1,1,1,42,1,1,1,1,1,1,4.15341049458098,9.446575342465753,46,479,0.4874250862721136,1.9880299450778964,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1434655658018687839,59454953,0.97,0.68,0.0,2,2,1,1,1.32323,103.84915,2,1.0,1.0,1.5,314.0,92,180,92.0,92.0,180.0,180.0,92.0,180.0,1.0,29,59,89,89,0,0,0,89,0,0,0.0,4.75,4.8,4.73,4.93,4.93,4.86,4.6,0,1,1,0,0,0.0,1,1,1,1,1,1,1,1,16,1,1,0,1,1,1,4.6112555918233955,9.613698630136986,25,365,0.6682217049539516,2.541173789078122,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1435436798531615565,68059127,1.0,0.89,1.0,49,49,1,0,1.3174679596321477,103.84890416426433,5,2.0,2.0,2.0,516.0,6,365,6.0,6.0,365.0,365.0,6.0,365.0,1.0,20,50,79,353,0,0,0,83,0,0,0.0,4.75,4.8,4.73,4.93,4.93,4.86,4.6,0,49,26,23,0,0.0,1,1,1,1,1,1,1,1,44,1,1,1,1,1,1,4.008721215155663,9.446575342465753,46,480,0.654216434200822,1.9079970137820161,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1435481170766922808,220661611,1.0,1.0,0.0,7,7,1,1,1.3189548464283567,103.84891607162156,3,1.0,1.0,1.0,326.0,1,365,6.0,6.0,365.0,365.0,6.0,365.0,1.0,22,52,82,357,1,1,0,87,0,6,1956.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,1,7,7,0,0,0.52,0,0,0,0,0,0,0,0,46,1,1,1,1,1,1,4.164894207756714,6.958904109589041,21,490,0.5895113893319208,2.069711551301475,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1435498739153769105,220661611,1.0,1.0,0.0,7,7,1,1,1.31947,103.84751,2,1.0,1.0,1.0,267.0,1,365,6.0,6.0,365.0,365.0,6.0,365.0,1.0,21,51,81,356,1,1,1,86,0,6,1602.0,4.0,3.0,3.0,5.0,5.0,4.0,5.0,1,7,7,0,0,1.0,0,0,0,0,0,0,0,0,45,1,1,1,1,1,1,4.2704226614740595,6.958904109589041,23,451,0.42356215176025847,2.0997433879324543,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1435501207714217743,220661611,1.0,1.0,0.0,7,7,1,1,1.31823,103.84652,2,1.0,1.0,1.0,267.0,1,365,6.0,6.0,365.0,365.0,6.0,365.0,1.0,20,50,79,353,6,6,1,83,0,36,9612.0,4.83,4.83,4.83,5.0,4.83,5.0,4.67,1,7,7,0,0,2.54,0,0,0,0,0,0,0,0,44,1,1,1,1,1,1,4.1814285083190414,6.958904109589041,23,482,0.38748583253063895,1.950821057771948,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1435503782998461141,220661611,1.0,1.0,0.0,7,7,1,1,1.3178748960585185,103.84861078264116,3,1.0,1.0,1.0,416.0,1,365,6.0,6.0,365.0,365.0,6.0,365.0,1.0,17,47,77,338,0,0,0,82,0,0,0.0,4.75,4.8,4.73,4.93,4.93,4.86,4.6,1,7,7,0,0,0.0,1,1,1,1,1,1,1,1,45,1,1,1,1,1,1,4.062181137134725,6.958904109589041,23,447,0.6036305020387229,1.945213248997509,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1435506379283528748,220661611,1.0,1.0,0.0,7,7,1,1,1.31739,103.84854,3,1.0,1.0,1.0,297.0,1,365,6.0,6.0,365.0,365.0,6.0,365.0,1.0,11,29,53,325,0,0,0,55,0,0,0.0,4.75,4.8,4.73,4.93,4.93,4.86,4.6,1,7,7,0,0,0.0,1,1,1,1,1,1,1,1,44,1,1,0,1,1,1,4.013982132005721,6.958904109589041,17,443,0.6242874008564631,1.890825526435697,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1435508276632037244,220661611,1.0,1.0,0.0,7,7,1,1,1.31733,103.84863,5,2.0,2.0,2.0,594.0,1,365,6.0,6.0,365.0,365.0,6.0,365.0,1.0,20,50,79,353,5,5,1,83,0,30,17820.0,5.0,5.0,4.8,5.0,4.6,4.8,4.6,1,7,7,0,0,1.92,0,0,0,0,0,0,0,0,46,1,1,1,1,1,1,4.004337222165756,6.958904109589041,27,484,0.6363116709894686,1.8863832945329368,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1435511229949562056,220661611,1.0,1.0,0.0,7,7,1,1,1.31899,103.84862,6,2.0,2.0,2.0,712.0,1,365,6.0,6.0,365.0,365.0,6.0,365.0,1.0,6,24,48,305,0,0,0,50,0,0,0.0,4.75,4.8,4.73,4.93,4.93,4.86,4.6,1,7,7,0,0,0.0,1,1,1,1,1,1,1,1,49,1,1,0,1,1,1,4.179064605609816,6.958904109589041,29,489,0.5568489818790496,2.0669600177239595,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1436731706276503316,238891646,1.0,0.68,0.0,135,144,1,1,1.2985947171165877,103.8542181286366,2,1.0,1.0,1.0,300.0,6,365,6.0,6.0,365.0,365.0,6.0,365.0,1.0,24,54,84,359,0,0,0,89,0,0,0.0,4.75,4.8,4.73,4.93,4.93,4.86,4.6,0,135,134,1,0,0.0,1,1,1,1,1,1,1,1,7,1,0,0,1,1,1,1.8368134984207451,6.67945205479452,27,257,0.26577851811787,0.144600982750458,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1438919893065796852,593872481,0.0,1.0,0.0,2,2,0,1,1.3781887836794229,103.761416780848,1,1.0,1.0,1.0,35.0,92,365,92.0,92.0,365.0,365.0,92.0,365.0,1.0,0,21,51,326,0,0,0,56,0,0,0.0,4.75,4.8,4.73,4.93,4.93,4.86,4.6,1,2,0,2,0,0.0,1,1,1,1,1,1,1,1,7,1,0,0,1,1,1,15.261175386213209,1.1534246575342466,32,538,0.09139012060623675,5.316905130909752,1.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1440459312316583288,50965838,0.88,0.68,1.0,18,18,1,1,1.31757,103.84726,2,1.0,1.0,1.0,277.0,6,365,6.0,6.0,365.0,365.0,6.0,365.0,1.0,19,49,64,339,0,0,0,69,0,0,0.0,4.75,4.8,4.73,4.93,4.93,4.86,4.6,0,18,18,0,0,0.0,1,1,1,1,1,1,1,1,44,1,1,1,1,1,1,4.082731040917184,9.808219178082192,46,495,0.49765372185541457,1.8866529717969664,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1441699565088289084,48640001,0.2,0.0,0.0,1,3,1,1,1.38523,103.84156,1,1.0,1.0,1.0,109.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,0.0,24,54,73,348,0,0,0,78,0,0,0.0,4.75,4.8,4.73,4.93,4.93,4.86,4.6,0,1,0,1,0,0.0,1,1,1,1,1,1,1,1,12,1,1,0,1,0,0,11.521151928246608,9.89041095890411,46,16,0.539455743079862,1.9219704368387442,1.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1441747156241875893,16755214,0.97,0.68,0.0,1,10,1,1,1.3034,103.86262,2,1.0,1.0,1.0,110.0,92,95,92.0,92.0,1125.0,1125.0,92.0,1125.0,1.0,23,53,75,165,0,0,0,80,0,0,0.0,4.75,4.8,4.73,4.93,4.93,4.86,4.6,1,1,1,0,0,0.0,1,1,1,1,1,1,1,1,14,1,1,0,1,1,1,2.234117557288666,11.301369863013699,32,553,0.41950838438482335,0.932446329021783,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1444516778044940580,701528793,0.83,0.8,0.0,4,7,0,1,1.28659,103.82026,1,1.0,0.0,1.0,137.0,6,365,6.0,6.0,365.0,365.0,6.0,365.0,1.0,23,53,83,358,0,0,0,88,0,0,0.0,4.75,4.8,4.73,4.93,4.93,4.86,4.6,0,4,0,2,2,0.0,1,1,1,1,1,1,1,1,11,1,0,0,1,1,1,4.509564029541601,0.2876712328767123,11,406,0.5173431380337505,2.3348816690921166,3.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1447559091134364679,702361576,1.0,1.0,0.0,8,8,1,1,1.27974,103.8411,1,1.0,1.0,1.0,95.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,1.0,13,33,58,332,0,0,0,63,0,0,0.0,4.75,4.8,4.73,4.93,4.93,4.86,4.6,1,7,0,7,0,0.0,1,1,1,1,1,1,1,1,13,1,0,0,1,0,0,2.2165570926672467,0.273972602739726,48,349,0.18456544681554785,2.0941129085458594,4.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1447579152095963533,702361576,1.0,1.0,0.0,8,8,1,1,1.27977,103.84107,2,1.0,1.0,1.0,95.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,1.0,5,23,42,278,0,0,0,47,0,0,0.0,4.75,4.8,4.73,4.93,4.93,4.86,4.6,1,7,0,7,0,0.0,1,1,1,1,1,1,1,1,25,1,0,0,1,0,0,2.2192263277308397,0.273972602739726,50,497,0.18130106843243524,2.0966120050116803,4.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1448474596084489624,702361576,1.0,1.0,0.0,8,8,1,1,1.28008,103.84282,2,1.0,0.0,1.0,700.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,1.0,26,56,83,352,0,0,0,86,0,0,0.0,4.75,4.8,4.73,4.93,4.93,4.86,4.6,1,7,0,7,0,0.0,1,1,1,1,1,1,1,1,23,1,0,0,1,0,0,2.0216596599328795,0.273972602739726,49,454,0.12854007712855123,1.8993181343814522,4.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1448478968998091075,702361576,1.0,1.0,0.0,8,8,1,1,1.27959,103.84213,2,1.0,0.0,1.0,622.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,1.0,29,59,89,364,0,0,0,94,0,0,0.0,4.75,4.8,4.73,4.93,4.93,4.86,4.6,1,7,0,7,0,0.0,1,1,1,1,1,1,1,1,22,1,0,0,1,0,0,2.1073962173563965,0.273972602739726,50,343,0.22137672405775188,1.9867843559114173,4.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1448481618814931063,702361576,1.0,1.0,0.0,8,8,1,1,1.28196,103.84107,2,1.0,1.0,1.0,95.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,1.0,27,57,87,362,0,0,0,92,0,0,0.0,4.75,4.8,4.73,4.93,4.93,4.86,4.6,1,7,0,7,0,0.0,1,1,1,1,1,1,1,1,17,1,0,0,1,0,0,2.188076040505483,0.273972602739726,43,343,0.22421409693088304,2.055801473444187,4.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1448486410196137621,702361576,1.0,1.0,0.0,8,8,1,1,1.2797,103.8412,3,1.0,0.0,1.0,844.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,1.0,25,55,84,357,2,2,1,89,0,12,10128.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,7,0,7,0,1.5,0,0,0,0,0,0,0,0,25,1,0,0,1,0,0,2.206455346522171,0.273972602739726,47,372,0.1956829517244774,2.0842994833128214,4.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1448489482935398891,702361576,1.0,1.0,0.0,8,8,1,1,1.27962,103.84271,3,1.0,1.0,1.0,95.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,1.0,25,53,80,350,1,1,0,84,0,6,0.0,3.0,3.0,2.0,3.0,4.0,5.0,3.0,1,7,0,7,0,0.56,0,0,0,0,0,0,0,0,26,1,0,0,1,0,0,2.043587970933931,0.273972602739726,48,491,0.16533789411524785,1.9235161899218642,4.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1449345947252383766,13468566,0.69,0.68,0.0,12,12,1,1,1.27639,103.84181,2,1.0,0.0,1.0,243.0,6,365,6.0,6.0,365.0,365.0,6.0,365.0,1.0,15,45,75,165,0,0,0,80,0,0,0.0,4.75,4.8,4.73,4.93,4.93,4.86,4.6,0,12,8,4,0,0.0,1,1,1,1,1,1,1,1,31,1,0,1,1,1,0,2.239947676487334,11.523287671232877,45,483,0.43565755075688783,2.1355769348202354,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
